jhu_id|vendor_id|db_name|status_id|url|enable_proxy|description|internal_note|popularity_score|date_created|date_updated
JHU03259|864|Web of Science|A|http://www.webofknowledge.com/?auth=ShibbolethIdPForm&entityID=https://idp.jh.edu/idp/shibboleth&target=https%253A%252F%252Fwww.webofknowledge.com%252F%253FDestApp%253DWOS&ShibFederation=JHU_WOS&DestApp=WOS|0|Web of Science provides authoritative, multidisciplinary content covering over 12,000 of the highest impact journals worldwide, including Open Access journals and over 150,000 conference proceedings. Youll find current and retrospective coverage in the sciences, social sciences, arts, and humanities, with coverage to 1900.Searching across the Science Citation Expanded®, Social Sciences Citation Index®, Arts & Humanities Citation Index™, Conference Proceedings Citation Index - Science, and Conference Proceedings Citation Index - Social Science & Humanities and Emerging Sources Citation Index in one search interface.|Changed URL from http://webofknowledge.com/?DestApp=WOS and disabled proxy.|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03294|715|JSTOR|A|https://shibbolethsp.jstor.org/start?entityID=urn%3Amace%3Aincommon%3Ajohnshopkins.edu&site=jstor&dest=%2F|0|JSTOR is an archive of important scholarly journals, spanning many disciplines. The most recent 3-5 years are not included.|November 2020 - Add History -- Core Databases tag back in.9 October 2020 - Temporarily deleted History -- Core Databases tag for HELP-25338. Add it back when fixed. 3 August 2020 - Switched to Shibboleth URL, set Proxy = No - Alistair Morrison  Old URL = |0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03308|913|U.S. Treaties and Agreements Library|A|http://www.heinonline.org/HOL/Index?collection=ustreaties&set_as_cursor=clear|1|The worlds most-comprehensive online collection of image-based U.S. treaties and other international agreements can be found in HeinOnlines Treaties and Agreements Library.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03327|653|Eighteenth Century Collections Online|A|http://find.gale.com/ecco/start.do?prodId=ECCO&userGroupName=balt85423|1|A comprehensive digital edition of The Eighteenth Century, the world’s largest library of the printed book on microfilm.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03329|812|Early English Books Online|A|https://search.proquest.com/eebo?accountid=11752|0|Early English Books Online (EEBO) contains digital facsimile page images of virtually every work printed in England, Ireland, Scotland, Wales and British North America and works in English printed elsewhere from 1473-1700 - from the first book printed in English by William Caxton, through the age of Spenser and Shakespeare and the tumult of the English Civil War.|5 August 2020 - Set proxy = N because SSO is working. Alistair Morrison- Added EEBO alt title.8 July 2020 - Updated URL per AER-108.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03337|864|Current Contents Connect|A|http://webofknowledge.com/?DestApp=CCC|1|The Current Contents Connect database provides access to the tables of contents and bibliographic data from current issues of the worlds leading scholarly research journals and books in the sciences, social sciences, and arts and humanities.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03344|680|IEEE Xplore|A|https://ieeexplore.ieee.org/search/advsearch.jsp|1|IEEE Xplore covers technical literature in electrical engineering, computer science, and electronics. JHU’s subscription includes the full text of all of IEEE’s publications including journals, magazines, conference proceedings, and standards, as well as journals and conference proceedings from IET (Institution of Engineering and Technology) and ebooks published by Artech House. We do not have access to these standards: (1) draft and unpublished standards -- they are listed, but the full text is not included; (2) Arc Flash standards; (3) Smart Grid Vision Documents (located in the Standards section but not really Standards).|24 June 2021 - Description updated to reflect new ebook collection per AER-824.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03349|778|WorldCat Dissertations and Theses|A|https://firstsearch.oclc.org/fsip?dbname=WorldCatDissertations&done=referer|1|This database contains records for over 5 million items cataloged as dissertations, theses, or published materials based on theses or dissertations, in WorldCat, including titles provided by NetLibrary. The database allows users to quickly and efficiently retrieve records for theses and dissertations. This database is on the FirstSearch platform.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03366|812|Periodicals Archive Online|A|https://search.proquest.com/pao?accountid=11752|1|Periodicals Archive Online (PAO) is an archive of hundreds of digitised journals published in the arts, humanities and social sciences. It provides researchers with access to more than 200 years of scholarship, spread across a wide variety of subject areas.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03382|531|ARTstor|A|http://library.artstor.org|1|ARTstor Digital Library provides access to over 1.5 million digital images in the arts, architecture, humanities, and sciences. Registration is required to download images, save and organize customized image groups, and use any of the instructor-level tools in a suite of software designed to enhance teaching and research.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03388|812|Proquest Ebook Central|A|https://ebookcentral.proquest.com/lib/jhu|0|Proquest Ebook Central (formerly EBL) is one of the leading specialist ebookstores on the web, with a wide range of titles ranging from popular fiction to technical and academic ebooks.|20 Oct 2020 - Tags added.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03393|606|CQ Researcher Plus Archive|A|https://library.cqpress.com/cqresearcher/|1|The CQ Researcher is a collection of reports covering political and social issues, with regular reports on topics in health, international affairs, education, the environment, technology and the U.S. economy.|9 July 2020 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03400|627|Humanities International Index|A|https://search.ebscohost.com/login.aspx?profile=ehost&groupid=main&authtype=ip,shib&custid=s3555202&defaultdb=hgh|0|Humanities International Index is a comprehensive database covering journals, books and other important reference sources in the humanities. Formerly the American Humanities Index, this database contains bibliographic records from a multitude of U.S. and international journals, books and reference works. Humanities International Index provides citations and abstracts for articles, essays and reviews, as well as original creative works including poems, fiction, photographs, paintings and illustrations.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03402|850|SPIRES HEP Literature Database|A|http://inspirehep.net/?ln=en&as=1|0|SPIRES contains citations to particle physics literature. <p> The SPIRES-HEP database has been run by the Stanford Linear Accelerator Center(SLAC) since the late 1960s. In 1991 it became the first web site in North America and now attracts around 50,000 searches per day. <p> For more information about SPIRES, go to http://www.slac.stanford.edu/spires/about/.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03409|627|RILM Abstracts of Music Literature (1967-present)|A|https://search.ebscohost.com/login.aspx?profile=ehost&groupid=main&authtype=ip,shib&custid=s3555202&defaultdb=ram|0|RILM offers broad international coverage base. It includes music related works from articles, books, bibliographies, dissertations, film & video to concert reviews and recording notes, provided the items are of scholarly interest. Subject areas include: historical musicology, ethnomusicology, instruments and voice, librarianship, performance practice and notation, theory and analysis, pedagogy, liturgy, dance, criticism, music therapy, and interdisciplinary studies on music and various other fields.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03500|812|Baltimore Sun (1990-present)|A|https://search.proquest.com/publication/46036|1|Full-text access to the Baltimore Sun from 1990 to the present.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03501|812|Christian Science Monitor (1988-current)|A|https://search.proquest.com/publication/17099/?accountid=11752|0|Full-text coverage of this major daily newspaper covering national and international news and noted for unbiased, concise, and comprehensive coverage.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03502|812|New York Times (1980-current)|A|https://www.proquest.com/publication/11561?accountid=11752|0|Full-text coverage of the US newspaper of record. Offers superb coverage of national and international news, plus coverage of important speeches and documents, Supreme Court decisions, and presidential press conference transcripts.|12 Nov 2020 - Using this ProQuest aggregator version instead of the online feed (3 month embargo) because of much better user experience. Alistair22 Oct 2020 - Title change and URL change.  Jenny Kusmik29 Oct 2020 - Changed URL back to old search interfac|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03504|812|Wall Street Journal (1984-current)|A|https://search.proquest.com/publication/10482/?accountid=11752|0|The financial newspaper of record offering in-depth coverage of national and international finance as well as first rate coverage of hard news. more info...  Coverage: 1984-current||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03505|812|Washington Post (1996-current)|A|https://search.proquest.com/publication/10327/?accountid=11752|0|Coverage of national, international, and local news. The Washington Post is renowned for its political reporting, editorials and columnists. Fulltext articles from Dec. 4, 1996-current.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03523|802|Reference Universe|A|https://reference.paratext.com/|1|Reference Universe provides a single search across more than 47,000 specialized subject encyclopedias and scholarly compendia, both print and e-versions. Search “local results” to find reference sources held by JHU libraries, or “non-local results” to identify titles not available at JHU, but requestable via interlibrary loan.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU03535|521|AIP Scitation|A|http://scitation.aip.org|1|Scitation is the online home of leading journals and conference proceedings from AIP Publishing and AIP Member Societies.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
